post_id,image_ID,comments_count,likes_count,followers,author_name,caption,date,year,month,day,category
yasminkarachiwala_1062568_2824203917253337521_5742_64,2022-04-25_12-56-04_UTC_2.jpg,64,5742,0,yasminkarachiwala,"Being a fitness professional for over 3 decades I’ve been fortunate to interact with a fair share of amazing professionals in the health and fitness industry.

But this weekend at SONEVA was magical where the world of nutrition and mindbody blossomed to new highs with @poojamakhija @luke_coutinho @anshukayoga 
each of whom are pioneers in their field because of their passion and dedication not only towards their profession but towards creating and establishing a healthier world.

@sonushivdasani is the founder and designer of @discoversoneva and the person behind the outstanding Soneva Soul which was a creation of his personal experience with fighting and overcoming cancer and then integrating all the treatments and so much more into it. 

Our Talkers Table (to be revealed soon, stay tuned) is all of us sharing our zeal and experience of our respective fields and bonding over our common purpose of improving health for each and everyone around us. 

@parineetasethi the power house of @globalspa_mag not only organized this incredible Talkers Table but also managed to get the amazing @rohanshrestha to shoot a cover with us.

These 4 days of work, masti and laughter formed a bond between all of us that was possible only at magical Soneva!!

@discoversoneva @globalspa_mag @globalspame @parineetasethi 
@brandswelovellp 
#discoversoneva #sonevafushi #sonevajani #sonevasoul #experiencesoneva # smilewithglobalspa #globalspatravels",2022-04-2,2022,4,2,Core Influencers
yasminkarachiwala_1062568_2824203917253337521_5742_64,2022-04-25_12-56-04_UTC_3.jpg,64,5742,0,yasminkarachiwala,"Being a fitness professional for over 3 decades I’ve been fortunate to interact with a fair share of amazing professionals in the health and fitness industry.

But this weekend at SONEVA was magical where the world of nutrition and mindbody blossomed to new highs with @poojamakhija @luke_coutinho @anshukayoga 
each of whom are pioneers in their field because of their passion and dedication not only towards their profession but towards creating and establishing a healthier world.

@sonushivdasani is the founder and designer of @discoversoneva and the person behind the outstanding Soneva Soul which was a creation of his personal experience with fighting and overcoming cancer and then integrating all the treatments and so much more into it. 

Our Talkers Table (to be revealed soon, stay tuned) is all of us sharing our zeal and experience of our respective fields and bonding over our common purpose of improving health for each and everyone around us. 

@parineetasethi the power house of @globalspa_mag not only organized this incredible Talkers Table but also managed to get the amazing @rohanshrestha to shoot a cover with us.

These 4 days of work, masti and laughter formed a bond between all of us that was possible only at magical Soneva!!

@discoversoneva @globalspa_mag @globalspame @parineetasethi 
@brandswelovellp 
#discoversoneva #sonevafushi #sonevajani #sonevasoul #experiencesoneva # smilewithglobalspa #globalspatravels",2022-04-2,2022,4,2,Core Influencers
yasminkarachiwala_1062568_2824203917253337521_5742_64,2022-04-25_12-56-04_UTC_4.jpg,64,5742,0,yasminkarachiwala,"Being a fitness professional for over 3 decades I’ve been fortunate to interact with a fair share of amazing professionals in the health and fitness industry.

But this weekend at SONEVA was magical where the world of nutrition and mindbody blossomed to new highs with @poojamakhija @luke_coutinho @anshukayoga 
each of whom are pioneers in their field because of their passion and dedication not only towards their profession but towards creating and establishing a healthier world.

@sonushivdasani is the founder and designer of @discoversoneva and the person behind the outstanding Soneva Soul which was a creation of his personal experience with fighting and overcoming cancer and then integrating all the treatments and so much more into it. 

Our Talkers Table (to be revealed soon, stay tuned) is all of us sharing our zeal and experience of our respective fields and bonding over our common purpose of improving health for each and everyone around us. 

@parineetasethi the power house of @globalspa_mag not only organized this incredible Talkers Table but also managed to get the amazing @rohanshrestha to shoot a cover with us.

These 4 days of work, masti and laughter formed a bond between all of us that was possible only at magical Soneva!!

@discoversoneva @globalspa_mag @globalspame @parineetasethi 
@brandswelovellp 
#discoversoneva #sonevafushi #sonevajani #sonevasoul #experiencesoneva # smilewithglobalspa #globalspatravels",2022-04-2,2022,4,2,Core Influencers
diipakhosla_1908495_3058161910990830002_11996_123,2023-03-14_08-08-50_UTC_1.jpg,123,11996,0,diipakhosla,"Entering the @manishmalhotraworld universe like 💗🖤💗🖤 So proud of my dear friend @manishmalhotra05 for closing @lakmefashionwk with a Big Bang 👏🏽👏🏽

📸 @dinesh_ahuja
Makeup by @rakshandairanimakeupandhair
Hair by @makeupbyvirja",2023-03-1,2023,3,1,Core Influencers
diipakhosla_1908495_3058161910990830002_11996_123,2023-03-14_08-08-50_UTC_2.jpg,123,11996,0,diipakhosla,"Entering the @manishmalhotraworld universe like 💗🖤💗🖤 So proud of my dear friend @manishmalhotra05 for closing @lakmefashionwk with a Big Bang 👏🏽👏🏽

📸 @dinesh_ahuja
Makeup by @rakshandairanimakeupandhair
Hair by @makeupbyvirja",2023-03-1,2023,3,1,Core Influencers
diipakhosla_1908495_3058161910990830002_11996_123,2023-03-14_08-08-50_UTC_3.jpg,123,11996,0,diipakhosla,"Entering the @manishmalhotraworld universe like 💗🖤💗🖤 So proud of my dear friend @manishmalhotra05 for closing @lakmefashionwk with a Big Bang 👏🏽👏🏽

📸 @dinesh_ahuja
Makeup by @rakshandairanimakeupandhair
Hair by @makeupbyvirja",2023-03-1,2023,3,1,Core Influencers
diipakhosla_1908495_3058161910990830002_11996_123,2023-03-14_08-08-50_UTC_4.jpg,123,11996,0,diipakhosla,"Entering the @manishmalhotraworld universe like 💗🖤💗🖤 So proud of my dear friend @manishmalhotra05 for closing @lakmefashionwk with a Big Bang 👏🏽👏🏽

📸 @dinesh_ahuja
Makeup by @rakshandairanimakeupandhair
Hair by @makeupbyvirja",2023-03-1,2023,3,1,Core Influencers
kayaancontractor_100226_2995814022851853838_-1_8,2022-12-18_07-34-43_UTC.jpg,8,-1,0,kayaancontractor,"A decade of Huemn✨ 
Congratulations, team!💗 
.
#huemnxpepsi #huemn #10yearsofHuemn #kayaancontractor #shapeshifterin
.
@rohande @jrmellocastro @_huemn",2022-12-1,2022,12,1,Core Influencers
aashnashroff_969148_3050236941723920563_9906_31,2023-03-03_09-43-20_UTC_1.jpg,31,9906,0,aashnashroff,"made it to New York, ready to make some PORE decisions with @benefitindia 🥶💕 @benefitcosmetics

#POREfessional

wearing @hm #HMStudio",2023-03-0,2023,3,0,Core Influencers
aashnashroff_969148_3050236941723920563_9906_31,2023-03-03_09-43-20_UTC_10.jpg,31,9906,0,aashnashroff,"made it to New York, ready to make some PORE decisions with @benefitindia 🥶💕 @benefitcosmetics

#POREfessional

wearing @hm #HMStudio",2023-03-0,2023,3,0,Core Influencers
aashnashroff_969148_3050236941723920563_9906_31,2023-03-03_09-43-20_UTC_2.jpg,31,9906,0,aashnashroff,"made it to New York, ready to make some PORE decisions with @benefitindia 🥶💕 @benefitcosmetics

#POREfessional

wearing @hm #HMStudio",2023-03-0,2023,3,0,Core Influencers
aashnashroff_969148_3050236941723920563_9906_31,2023-03-03_09-43-20_UTC_3.jpg,31,9906,0,aashnashroff,"made it to New York, ready to make some PORE decisions with @benefitindia 🥶💕 @benefitcosmetics

#POREfessional

wearing @hm #HMStudio",2023-03-0,2023,3,0,Core Influencers
aashnashroff_969148_3050236941723920563_9906_31,2023-03-03_09-43-20_UTC_4.jpg,31,9906,0,aashnashroff,"made it to New York, ready to make some PORE decisions with @benefitindia 🥶💕 @benefitcosmetics

#POREfessional

wearing @hm #HMStudio",2023-03-0,2023,3,0,Core Influencers
aashnashroff_969148_3050236941723920563_9906_31,2023-03-03_09-43-20_UTC_5.jpg,31,9906,0,aashnashroff,"made it to New York, ready to make some PORE decisions with @benefitindia 🥶💕 @benefitcosmetics

#POREfessional

wearing @hm #HMStudio",2023-03-0,2023,3,0,Core Influencers
aashnashroff_969148_3050236941723920563_9906_31,2023-03-03_09-43-20_UTC_6.jpg,31,9906,0,aashnashroff,"made it to New York, ready to make some PORE decisions with @benefitindia 🥶💕 @benefitcosmetics

#POREfessional

wearing @hm #HMStudio",2023-03-0,2023,3,0,Core Influencers
aashnashroff_969148_3050236941723920563_9906_31,2023-03-03_09-43-20_UTC_7.jpg,31,9906,0,aashnashroff,"made it to New York, ready to make some PORE decisions with @benefitindia 🥶💕 @benefitcosmetics

#POREfessional

wearing @hm #HMStudio",2023-03-0,2023,3,0,Core Influencers
aashnashroff_969148_3050236941723920563_9906_31,2023-03-03_09-43-20_UTC_8.jpg,31,9906,0,aashnashroff,"made it to New York, ready to make some PORE decisions with @benefitindia 🥶💕 @benefitcosmetics

#POREfessional

wearing @hm #HMStudio",2023-03-0,2023,3,0,Core Influencers
aashnashroff_969148_3050236941723920563_9906_31,2023-03-03_09-43-20_UTC_9.jpg,31,9906,0,aashnashroff,"made it to New York, ready to make some PORE decisions with @benefitindia 🥶💕 @benefitcosmetics

#POREfessional

wearing @hm #HMStudio",2023-03-0,2023,3,0,Core Influencers
grantcardone_4290201_3068828131699661064_16069_517,2023-03-29_01-20-43_UTC.jpg,517,16069,0,grantcardone,"No AI. 
All real 😂",2023-03-2,2023,3,2,Core Influencers
aashnashroff_969148_3061976659997838774_155162_21,2023-03-19_14-28-03_UTC.jpg,21,155162,0,aashnashroff,"You've got to have the right accessories to complete any look! And with the #OPPOFindN2Flip, you can bet your look will make people say, #OhSnap!
The #BestFlipPhone is here, go check it out now! ✨

#ad",2023-03-1,2023,3,1,Core Influencers
diipakhosla_1908495_3039614307918926053_17149_72,2023-02-16_17-58-03_UTC_1.jpg,72,17149,0,diipakhosla,"Fresh powder, fresher fits ❄️ 

Ski suit @goldbergh",2023-02-1,2023,2,1,Core Influencers
diipakhosla_1908495_3039614307918926053_17149_72,2023-02-16_17-58-03_UTC_2.jpg,72,17149,0,diipakhosla,"Fresh powder, fresher fits ❄️ 

Ski suit @goldbergh",2023-02-1,2023,2,1,Core Influencers
diipakhosla_1908495_3039614307918926053_17149_72,2023-02-16_17-58-03_UTC_3.jpg,72,17149,0,diipakhosla,"Fresh powder, fresher fits ❄️ 

Ski suit @goldbergh",2023-02-1,2023,2,1,Core Influencers
diipakhosla_1908495_3039614307918926053_17149_72,2023-02-16_17-58-03_UTC_4.jpg,72,17149,0,diipakhosla,"Fresh powder, fresher fits ❄️ 

Ski suit @goldbergh",2023-02-1,2023,2,1,Core Influencers
diipakhosla_1908495_3039614307918926053_17149_72,2023-02-16_17-58-03_UTC_5.jpg,72,17149,0,diipakhosla,"Fresh powder, fresher fits ❄️ 

Ski suit @goldbergh",2023-02-1,2023,2,1,Core Influencers
diipakhosla_1908495_3056907944503381424_16146_97,2023-03-12_14-37-26_UTC_1.jpg,97,16146,0,diipakhosla,"Feeling like a desi warrior queen ready to conquer - all thanks to @taruntahiliani 👑⚡️

Outfit @taruntahiliani
Jewellery @dior
Photography @dinesh_ahuja 
HMU @rakshandairanimakeupandhair 
Beauty Assist @makeupbyvirja",2023-03-1,2023,3,1,Core Influencers
diipakhosla_1908495_3056907944503381424_16146_97,2023-03-12_14-37-26_UTC_2.jpg,97,16146,0,diipakhosla,"Feeling like a desi warrior queen ready to conquer - all thanks to @taruntahiliani 👑⚡️

Outfit @taruntahiliani
Jewellery @dior
Photography @dinesh_ahuja 
HMU @rakshandairanimakeupandhair 
Beauty Assist @makeupbyvirja",2023-03-1,2023,3,1,Core Influencers
diipakhosla_1908495_3056907944503381424_16146_97,2023-03-12_14-37-26_UTC_3.jpg,97,16146,0,diipakhosla,"Feeling like a desi warrior queen ready to conquer - all thanks to @taruntahiliani 👑⚡️

Outfit @taruntahiliani
Jewellery @dior
Photography @dinesh_ahuja 
HMU @rakshandairanimakeupandhair 
Beauty Assist @makeupbyvirja",2023-03-1,2023,3,1,Core Influencers
diipakhosla_1908495_3056907944503381424_16146_97,2023-03-12_14-37-26_UTC_4.jpg,97,16146,0,diipakhosla,"Feeling like a desi warrior queen ready to conquer - all thanks to @taruntahiliani 👑⚡️

Outfit @taruntahiliani
Jewellery @dior
Photography @dinesh_ahuja 
HMU @rakshandairanimakeupandhair 
Beauty Assist @makeupbyvirja",2023-03-1,2023,3,1,Core Influencers
diipakhosla_1908495_3056907944503381424_16146_97,2023-03-12_14-37-26_UTC_5.jpg,97,16146,0,diipakhosla,"Feeling like a desi warrior queen ready to conquer - all thanks to @taruntahiliani 👑⚡️

Outfit @taruntahiliani
Jewellery @dior
Photography @dinesh_ahuja 
HMU @rakshandairanimakeupandhair 
Beauty Assist @makeupbyvirja",2023-03-1,2023,3,1,Core Influencers
diipakhosla_1908495_3056907944503381424_16146_97,2023-03-12_14-37-26_UTC_6.jpg,97,16146,0,diipakhosla,"Feeling like a desi warrior queen ready to conquer - all thanks to @taruntahiliani 👑⚡️

Outfit @taruntahiliani
Jewellery @dior
Photography @dinesh_ahuja 
HMU @rakshandairanimakeupandhair 
Beauty Assist @makeupbyvirja",2023-03-1,2023,3,1,Core Influencers
shwetarohira_533824_3012635803547236970_13483_3,2023-01-10_12-36-35_UTC.jpg,3,13483,0,shwetarohira,"Me No Pause ME play penned by @manojkumarsharmma

Me No Pause Me play by Manoj Kumar Sharma 

I highly recommend this book to all. It’s a book that I would ask All you to read from Men to Women. It’s a game changer for the society if all us resonate with it which I am sure you will. You know it’s a book which highlights a very strong message which actually we all take very lightly in our lives. If you see the Title without without space you will realise what the story is all about ME NO PAUSE —— Menopause. Yes it’s about it that all we women go through but along with us even our families are a part Because the change is not just in the hormones there is a change physically as well as emotionally. It’s a short book with deep message for everyone out there. It’s like perfect to the T as it explains the entire journey of a women in all spheres of her life. He has touched all the challenges she faces from biological to emotional. The author has put across with utmost simplicity. Also the characters are just three and each of them are so extremely well crafted that you feel you know each of them. Also the way the story culminates and it ends keeps you in positive spirits. It’s a soulful read 
Happy Reading Bookstagrammers",2023-01-1,2023,1,1,Core Influencers
yasminkarachiwala_1062568_2761246298123741581_10197_156,2022-01-28_16-10-31_UTC_1.jpg,156,10197,0,yasminkarachiwala,"High tides, good vibes 🌊
.
.
.
.
.
@angsana.velavaru @ncstravels 
📷 @abheetgidwani 
#yasminkarachiwala #bodyimage #visitmaldives #maldives #travelreels #paradiseonearth #travellust #womenwhoexplore #travelbucketlist #maldivesislands #vacationmood #blueocean #travelbloggerlife #fitnessgoals #amopilates #fatburn #physicaltherapist #hometraining",2022-01-2,2022,1,2,Core Influencers
yasminkarachiwala_1062568_2761246298123741581_10197_156,2022-01-28_16-10-31_UTC_2.jpg,156,10197,0,yasminkarachiwala,"High tides, good vibes 🌊
.
.
.
.
.
@angsana.velavaru @ncstravels 
📷 @abheetgidwani 
#yasminkarachiwala #bodyimage #visitmaldives #maldives #travelreels #paradiseonearth #travellust #womenwhoexplore #travelbucketlist #maldivesislands #vacationmood #blueocean #travelbloggerlife #fitnessgoals #amopilates #fatburn #physicaltherapist #hometraining",2022-01-2,2022,1,2,Core Influencers
yasminkarachiwala_1062568_2761246298123741581_10197_156,2022-01-28_16-10-31_UTC_3.jpg,156,10197,0,yasminkarachiwala,"High tides, good vibes 🌊
.
.
.
.
.
@angsana.velavaru @ncstravels 
📷 @abheetgidwani 
#yasminkarachiwala #bodyimage #visitmaldives #maldives #travelreels #paradiseonearth #travellust #womenwhoexplore #travelbucketlist #maldivesislands #vacationmood #blueocean #travelbloggerlife #fitnessgoals #amopilates #fatburn #physicaltherapist #hometraining",2022-01-2,2022,1,2,Core Influencers
yasminkarachiwala_1062568_2761246298123741581_10197_156,2022-01-28_16-10-31_UTC_4.jpg,156,10197,0,yasminkarachiwala,"High tides, good vibes 🌊
.
.
.
.
.
@angsana.velavaru @ncstravels 
📷 @abheetgidwani 
#yasminkarachiwala #bodyimage #visitmaldives #maldives #travelreels #paradiseonearth #travellust #womenwhoexplore #travelbucketlist #maldivesislands #vacationmood #blueocean #travelbloggerlife #fitnessgoals #amopilates #fatburn #physicaltherapist #hometraining",2022-01-2,2022,1,2,Core Influencers
yasminkarachiwala_1062568_2761246298123741581_10197_156,2022-01-28_16-10-31_UTC_5.jpg,156,10197,0,yasminkarachiwala,"High tides, good vibes 🌊
.
.
.
.
.
@angsana.velavaru @ncstravels 
📷 @abheetgidwani 
#yasminkarachiwala #bodyimage #visitmaldives #maldives #travelreels #paradiseonearth #travellust #womenwhoexplore #travelbucketlist #maldivesislands #vacationmood #blueocean #travelbloggerlife #fitnessgoals #amopilates #fatburn #physicaltherapist #hometraining",2022-01-2,2022,1,2,Core Influencers
yasminkarachiwala_1062568_2761246298123741581_10197_156,2022-01-28_16-10-31_UTC_6.jpg,156,10197,0,yasminkarachiwala,"High tides, good vibes 🌊
.
.
.
.
.
@angsana.velavaru @ncstravels 
📷 @abheetgidwani 
#yasminkarachiwala #bodyimage #visitmaldives #maldives #travelreels #paradiseonearth #travellust #womenwhoexplore #travelbucketlist #maldivesislands #vacationmood #blueocean #travelbloggerlife #fitnessgoals #amopilates #fatburn #physicaltherapist #hometraining",2022-01-2,2022,1,2,Core Influencers
masoomminawala_1355818_3034470998867339768_27369_182,2023-02-09_15-39-13_UTC_1.jpg,182,27369,0,masoomminawala,"This hue on repeat. Told you I’m loving it 👀🤍

Outfit: @reik.studio 
Jewellery: @tarafinejewellery & @lionjewellers 
Bag: @rosantica_official 
Shoes: @thecaistore 
Shot by @dinesh_ahuja

#Sourced",2023-02-0,2023,2,0,Core Influencers
masoomminawala_1355818_3034470998867339768_27369_182,2023-02-09_15-39-13_UTC_2.jpg,182,27369,0,masoomminawala,"This hue on repeat. Told you I’m loving it 👀🤍

Outfit: @reik.studio 
Jewellery: @tarafinejewellery & @lionjewellers 
Bag: @rosantica_official 
Shoes: @thecaistore 
Shot by @dinesh_ahuja

#Sourced",2023-02-0,2023,2,0,Core Influencers
masoomminawala_1355818_3034470998867339768_27369_182,2023-02-09_15-39-13_UTC_3.jpg,182,27369,0,masoomminawala,"This hue on repeat. Told you I’m loving it 👀🤍

Outfit: @reik.studio 
Jewellery: @tarafinejewellery & @lionjewellers 
Bag: @rosantica_official 
Shoes: @thecaistore 
Shot by @dinesh_ahuja

#Sourced",2023-02-0,2023,2,0,Core Influencers
masoomminawala_1355818_3034470998867339768_27369_182,2023-02-09_15-39-13_UTC_4.jpg,182,27369,0,masoomminawala,"This hue on repeat. Told you I’m loving it 👀🤍

Outfit: @reik.studio 
Jewellery: @tarafinejewellery & @lionjewellers 
Bag: @rosantica_official 
Shoes: @thecaistore 
Shot by @dinesh_ahuja

#Sourced",2023-02-0,2023,2,0,Core Influencers
masoomminawala_1355818_3034470998867339768_27369_182,2023-02-09_15-39-13_UTC_5.jpg,182,27369,0,masoomminawala,"This hue on repeat. Told you I’m loving it 👀🤍

Outfit: @reik.studio 
Jewellery: @tarafinejewellery & @lionjewellers 
Bag: @rosantica_official 
Shoes: @thecaistore 
Shot by @dinesh_ahuja

#Sourced",2023-02-0,2023,2,0,Core Influencers
aashnashroff_969148_3009797043590266061_11735_45,2023-01-06_14-36-29_UTC_1.jpg,45,11735,0,aashnashroff,Bruges 🚆 Amsterdam,2023-01-0,2023,1,0,Core Influencers
aashnashroff_969148_3009797043590266061_11735_45,2023-01-06_14-36-29_UTC_2.jpg,45,11735,0,aashnashroff,Bruges 🚆 Amsterdam,2023-01-0,2023,1,0,Core Influencers
aashnashroff_969148_3009797043590266061_11735_45,2023-01-06_14-36-29_UTC_3.jpg,45,11735,0,aashnashroff,Bruges 🚆 Amsterdam,2023-01-0,2023,1,0,Core Influencers
houseofmisu_466180_3032937965647556948_11052_70,2023-02-07_12-53-21_UTC_1.jpg,70,11052,0,houseofmisu,"And thus begins the first chapter of the rest of his life. 
Just a few more days for my baby brothers wedding and it’s going to be a wild one. 
We deeply missed our @lifeandtimesofkiki💕 

The beautiful decor for his Grahashanti was done by my amazing friend @thecreativecompany_team who took my mood board to the next level and created a literal dreamscape for this simple puja. 

On Mi @mayyurgirotracouture 

On Su @vvanivats 

#weddingdecor #wedding #misustyle 
#dxbforever #misufamily",2023-02-0,2023,2,0,Core Influencers
houseofmisu_466180_3032937965647556948_11052_70,2023-02-07_12-53-21_UTC_10.jpg,70,11052,0,houseofmisu,"And thus begins the first chapter of the rest of his life. 
Just a few more days for my baby brothers wedding and it’s going to be a wild one. 
We deeply missed our @lifeandtimesofkiki💕 

The beautiful decor for his Grahashanti was done by my amazing friend @thecreativecompany_team who took my mood board to the next level and created a literal dreamscape for this simple puja. 

On Mi @mayyurgirotracouture 

On Su @vvanivats 

#weddingdecor #wedding #misustyle 
#dxbforever #misufamily",2023-02-0,2023,2,0,Core Influencers
houseofmisu_466180_3032937965647556948_11052_70,2023-02-07_12-53-21_UTC_2.jpg,70,11052,0,houseofmisu,"And thus begins the first chapter of the rest of his life. 
Just a few more days for my baby brothers wedding and it’s going to be a wild one. 
We deeply missed our @lifeandtimesofkiki💕 

The beautiful decor for his Grahashanti was done by my amazing friend @thecreativecompany_team who took my mood board to the next level and created a literal dreamscape for this simple puja. 

On Mi @mayyurgirotracouture 

On Su @vvanivats 

#weddingdecor #wedding #misustyle 
#dxbforever #misufamily",2023-02-0,2023,2,0,Core Influencers
houseofmisu_466180_3032937965647556948_11052_70,2023-02-07_12-53-21_UTC_3.jpg,70,11052,0,houseofmisu,"And thus begins the first chapter of the rest of his life. 
Just a few more days for my baby brothers wedding and it’s going to be a wild one. 
We deeply missed our @lifeandtimesofkiki💕 

The beautiful decor for his Grahashanti was done by my amazing friend @thecreativecompany_team who took my mood board to the next level and created a literal dreamscape for this simple puja. 

On Mi @mayyurgirotracouture 

On Su @vvanivats 

#weddingdecor #wedding #misustyle 
#dxbforever #misufamily",2023-02-0,2023,2,0,Core Influencers
houseofmisu_466180_3032937965647556948_11052_70,2023-02-07_12-53-21_UTC_4.jpg,70,11052,0,houseofmisu,"And thus begins the first chapter of the rest of his life. 
Just a few more days for my baby brothers wedding and it’s going to be a wild one. 
We deeply missed our @lifeandtimesofkiki💕 

The beautiful decor for his Grahashanti was done by my amazing friend @thecreativecompany_team who took my mood board to the next level and created a literal dreamscape for this simple puja. 

On Mi @mayyurgirotracouture 

On Su @vvanivats 

#weddingdecor #wedding #misustyle 
#dxbforever #misufamily",2023-02-0,2023,2,0,Core Influencers
houseofmisu_466180_3032937965647556948_11052_70,2023-02-07_12-53-21_UTC_5.jpg,70,11052,0,houseofmisu,"And thus begins the first chapter of the rest of his life. 
Just a few more days for my baby brothers wedding and it’s going to be a wild one. 
We deeply missed our @lifeandtimesofkiki💕 

The beautiful decor for his Grahashanti was done by my amazing friend @thecreativecompany_team who took my mood board to the next level and created a literal dreamscape for this simple puja. 

On Mi @mayyurgirotracouture 

On Su @vvanivats 

#weddingdecor #wedding #misustyle 
#dxbforever #misufamily",2023-02-0,2023,2,0,Core Influencers
houseofmisu_466180_3032937965647556948_11052_70,2023-02-07_12-53-21_UTC_6.jpg,70,11052,0,houseofmisu,"And thus begins the first chapter of the rest of his life. 
Just a few more days for my baby brothers wedding and it’s going to be a wild one. 
We deeply missed our @lifeandtimesofkiki💕 

The beautiful decor for his Grahashanti was done by my amazing friend @thecreativecompany_team who took my mood board to the next level and created a literal dreamscape for this simple puja. 

On Mi @mayyurgirotracouture 

On Su @vvanivats 

#weddingdecor #wedding #misustyle 
#dxbforever #misufamily",2023-02-0,2023,2,0,Core Influencers
houseofmisu_466180_3032937965647556948_11052_70,2023-02-07_12-53-21_UTC_7.jpg,70,11052,0,houseofmisu,"And thus begins the first chapter of the rest of his life. 
Just a few more days for my baby brothers wedding and it’s going to be a wild one. 
We deeply missed our @lifeandtimesofkiki💕 

The beautiful decor for his Grahashanti was done by my amazing friend @thecreativecompany_team who took my mood board to the next level and created a literal dreamscape for this simple puja. 

On Mi @mayyurgirotracouture 

On Su @vvanivats 

#weddingdecor #wedding #misustyle 
#dxbforever #misufamily",2023-02-0,2023,2,0,Core Influencers
houseofmisu_466180_3032937965647556948_11052_70,2023-02-07_12-53-21_UTC_8.jpg,70,11052,0,houseofmisu,"And thus begins the first chapter of the rest of his life. 
Just a few more days for my baby brothers wedding and it’s going to be a wild one. 
We deeply missed our @lifeandtimesofkiki💕 

The beautiful decor for his Grahashanti was done by my amazing friend @thecreativecompany_team who took my mood board to the next level and created a literal dreamscape for this simple puja. 

On Mi @mayyurgirotracouture 

On Su @vvanivats 

#weddingdecor #wedding #misustyle 
#dxbforever #misufamily",2023-02-0,2023,2,0,Core Influencers
houseofmisu_466180_3032937965647556948_11052_70,2023-02-07_12-53-21_UTC_9.jpg,70,11052,0,houseofmisu,"And thus begins the first chapter of the rest of his life. 
Just a few more days for my baby brothers wedding and it’s going to be a wild one. 
We deeply missed our @lifeandtimesofkiki💕 

The beautiful decor for his Grahashanti was done by my amazing friend @thecreativecompany_team who took my mood board to the next level and created a literal dreamscape for this simple puja. 

On Mi @mayyurgirotracouture 

On Su @vvanivats 

#weddingdecor #wedding #misustyle 
#dxbforever #misufamily",2023-02-0,2023,2,0,Core Influencers
kayaancontractor_100226_3045349487572987191_600_36,2023-02-24_15-52-50_UTC_1.jpg,36,600,0,kayaancontractor,"Once a #GucciGirl, always a @gucci girl!💗 
Brava on a brilliant show! #GucciFW23 #MFW @manekathadani missing our days in #cruisecontrol ✨
.
#gucci #throwback #kayaancontractor #shapeshifterin",2023-02-2,2023,2,2,Core Influencers
kayaancontractor_100226_3045349487572987191_600_36,2023-02-24_15-52-50_UTC_2.jpg,36,600,0,kayaancontractor,"Once a #GucciGirl, always a @gucci girl!💗 
Brava on a brilliant show! #GucciFW23 #MFW @manekathadani missing our days in #cruisecontrol ✨
.
#gucci #throwback #kayaancontractor #shapeshifterin",2023-02-2,2023,2,2,Core Influencers
kayaancontractor_100226_3045349487572987191_600_36,2023-02-24_15-52-50_UTC_3.jpg,36,600,0,kayaancontractor,"Once a #GucciGirl, always a @gucci girl!💗 
Brava on a brilliant show! #GucciFW23 #MFW @manekathadani missing our days in #cruisecontrol ✨
.
#gucci #throwback #kayaancontractor #shapeshifterin",2023-02-2,2023,2,2,Core Influencers
kayaancontractor_100226_3045349487572987191_600_36,2023-02-24_15-52-50_UTC_4.jpg,36,600,0,kayaancontractor,"Once a #GucciGirl, always a @gucci girl!💗 
Brava on a brilliant show! #GucciFW23 #MFW @manekathadani missing our days in #cruisecontrol ✨
.
#gucci #throwback #kayaancontractor #shapeshifterin",2023-02-2,2023,2,2,Core Influencers
kayaancontractor_100226_3045349487572987191_600_36,2023-02-24_15-52-50_UTC_5.jpg,36,600,0,kayaancontractor,"Once a #GucciGirl, always a @gucci girl!💗 
Brava on a brilliant show! #GucciFW23 #MFW @manekathadani missing our days in #cruisecontrol ✨
.
#gucci #throwback #kayaancontractor #shapeshifterin",2023-02-2,2023,2,2,Core Influencers
kayaancontractor_100226_3045349487572987191_600_36,2023-02-24_15-52-50_UTC_6.jpg,36,600,0,kayaancontractor,"Once a #GucciGirl, always a @gucci girl!💗 
Brava on a brilliant show! #GucciFW23 #MFW @manekathadani missing our days in #cruisecontrol ✨
.
#gucci #throwback #kayaancontractor #shapeshifterin",2023-02-2,2023,2,2,Core Influencers
kayaancontractor_100226_3045349487572987191_600_36,2023-02-24_15-52-50_UTC_7.jpg,36,600,0,kayaancontractor,"Once a #GucciGirl, always a @gucci girl!💗 
Brava on a brilliant show! #GucciFW23 #MFW @manekathadani missing our days in #cruisecontrol ✨
.
#gucci #throwback #kayaancontractor #shapeshifterin",2023-02-2,2023,2,2,Core Influencers
kayaancontractor_100226_3045349487572987191_600_36,2023-02-24_15-52-50_UTC_8.jpg,36,600,0,kayaancontractor,"Once a #GucciGirl, always a @gucci girl!💗 
Brava on a brilliant show! #GucciFW23 #MFW @manekathadani missing our days in #cruisecontrol ✨
.
#gucci #throwback #kayaancontractor #shapeshifterin",2023-02-2,2023,2,2,Core Influencers
kayaancontractor_100226_3045349487572987191_600_36,2023-02-24_15-52-50_UTC_9.jpg,36,600,0,kayaancontractor,"Once a #GucciGirl, always a @gucci girl!💗 
Brava on a brilliant show! #GucciFW23 #MFW @manekathadani missing our days in #cruisecontrol ✨
.
#gucci #throwback #kayaancontractor #shapeshifterin",2023-02-2,2023,2,2,Core Influencers
taramilktea_1371196_3019962930163605828_18429_78,2023-01-20_15-14-17_UTC_1.jpg,78,18429,0,taramilktea,Just Tokyo things,2023-01-2,2023,1,2,Core Influencers
